116.0064088,1.875,131.7450441,5.625,194.2010699,5.625,-56.39588594,5.625,55.90098857,-5.625,-69.61036456,5.625,96.31672711,1.875,-8.854715524,-5.625,-42.10808845,5.625,246.7767798,1.875,286.5552276,1.875,29.91325568,-5.625,9.387646007,5.625,16.00736252,1.875,132.3621246,-1.875,42.92894967,-5.625,169.4421314,5.625,-34.58240132,-1.875,16.84740071,-5.625,260.2258357,1.875,267.2362828,5.625,203.0829485,1.875,231.9045208,1.875,24.3101888,-1.875,298.8927549,5.625,298.0088773,1.875,295.9208619,-5.625,282.5163844,-5.625,-56.63747745,-1.875,273.4063589,1.875,-27.25420872,-5.625,286.9865023,5.625,-50.33682487,-5.625,262.9483685,-5.625,239.8414285,-5.625,216.7198904,-5.625,-89.28705625,1.875,192.6403629,-5.625,-64.16620447,1.875,169.5674366,-5.625,142.4828918,-5.625,238.5680303,5.625,-37.13882888,1.875,110.1611249,-5.625,-91.73829628,5.625,325.0916427,5.625,-5.974539993,1.875,270.218988,-1.875,238.9982089,-1.875,79.09133222,-5.625
114.9230824,1.875,130.2427677,5.625,193.1434673,5.625,-57.45275665,5.625,56.9444821,-5.625,-70.70217314,5.625,95.19758824,1.875,-7.699461816,-5.625,-43.1311393,5.625,245.6890615,1.875,285.4699641,1.875,30.98881201,-5.625,8.118596426,5.625,15.18219141,1.875,133.9757505,-1.875,43.9390514,-5.625,168.2403103,5.625,-32.71332707,-1.875,17.88853924,-5.625,259.1729244,1.875,265.7470229,5.625,201.6783536,1.875,230.7808449,1.875,26.4910693,-1.875,297.9396286,5.625,297.1406665,1.875,297.0061827,-5.625,283.5669749,-5.625,-55.14221805,-1.875,272.3871407,1.875,-26.23758545,-5.625,285.7950944,5.625,-49.25432442,-5.625,263.9653402,-5.625,240.9242999,-5.625,217.7681099,-5.625,-90.32085325,1.875,193.6550394,-5.625,-65.16691997,1.875,170.6478641,-5.625,143.5287456,-5.625,236.7064554,5.625,-38.20439074,1.875,111.1735114,-5.625,-92.76366122,5.625,322.3374042,5.625,-7.006003875,1.875,271.3032732,-1.875,240.0477969,-1.875,80.1693214,-5.625
113.839756,1.875,128.7404913,5.625,192.0858647,5.625,-58.50962736,5.625,57.98797563,-5.625,-71.79398173,5.625,94.07844938,1.875,-6.544208108,-5.625,-44.15419015,5.625,244.6013431,1.875,284.3847006,1.875,31.7968934,-5.625,6.849546845,5.625,14.08388867,1.875,135.5893764,-1.875,44.94915313,-5.625,167.0384892,5.625,-30.84425282,-1.875,18.92967776,-5.625,258.120013,1.875,264.2577631,5.625,200.2737586,1.875,229.6571689,1.875,28.67194981,-1.875,296.9865023,5.625,296.2724557,1.875,298.0915035,-5.625,284.6175655,-5.625,-53.64695865,-1.875,271.3679226,1.875,-25.22096219,-5.625,284.6036865,5.625,-48.17182397,-5.625,264.9823118,-5.625,242.0071713,-5.625,218.8163294,-5.625,-91.35465025,1.875,194.6697159,-5.625,-66.16763546,1.875,171.7282917,-5.625,144.5745995,-5.625,234.8448806,5.625,-39.00496314,1.875,112.185898,-5.625,-93.78902616,5.625,319.5831657,5.625,-8.037467757,1.875,272.3875584,-1.875,241.097385,-1.875,81.24731058,-5.625
112.7564296,1.875,127.2382149,5.625,191.0282621,5.625,-59.56649808,5.625,59.03146915,-5.625,-72.61427368,5.625,92.95931052,1.875,-5.3889544,-5.625,-45.177241,5.625,243.5136248,1.875,283.299437,1.875,32.87244972,-5.625,5.580497264,5.625,12.98558593,1.875,137.2030022,-1.875,45.95925487,-5.625,165.8366681,5.625,-28.97517858,-1.875,19.87616733,-5.625,257.0671017,1.875,262.7685032,5.625,198.8691637,1.875,228.5334929,1.875,30.85283031,-1.875,296.033376,5.625,295.4042449,1.875,299.1768243,-5.625,285.668156,-5.625,-52.15169925,-1.875,270.3487044,1.875,-24.20433893,-5.625,283.4122786,5.625,-47.35852536,-5.625,265.9992835,-5.625,242.8207487,-5.625,219.864549,-5.625,-92.38844725,1.875,195.6843924,-5.625,-67.16835096,1.875,172.5400329,-5.625,145.6204533,-5.625,232.9833057,5.625,-40.070525,1.875,113.1982845,-5.625,-94.8143911,5.625,316.8289272,5.625,-8.889917246,1.875,273.4718435,-1.875,242.146973,-1.875,82.05721981,-5.625
111.6731032,1.875,125.7359386,5.625,189.9706596,5.625,-60.62336879,5.625,60.07496268,-5.625,-73.70608227,5.625,91.84017166,1.875,-4.233700691,-5.625,-46.20029185,5.625,242.4259065,1.875,282.4840625,1.875,33.94800605,-5.625,4.311447684,5.625,12.16041482,1.875,138.8166281,-1.875,46.9693566,-5.625,164.634847,5.625,-27.10610433,-1.875,20.82265689,-5.625,256.0141904,1.875,261.2792433,5.625,197.4645687,1.875,227.409817,1.875,33.03371082,-1.875,295.0802497,5.625,294.5360341,1.875,304.5360341,1.875,286.7187466,-5.625,-50.65643985,-1.875,269.3294862,1.875,-23.18771567,-5.625,282.2208707,5.625,-46.27602491,-5.625,267.0162551,-5.625,243.9036201,-5.625,220.7308461,-5.625,-93.42224425,1.875,196.6990689,-5.625,-68.16906646,1.875,173.6204604,-5.625,146.4847954,-5.625,231.1217309,5.625,-41.13608687,1.875,114.210671,-5.625,-95.83975604,5.625,315.9901761,5.625,-9.921381128,1.875,274.5561287,-1.875,243.1965611,-1.875,83.13520899,-5.625
110.5897767,1.875,124.2336622,5.625,188.913057,5.625,-61.6802395,5.625,60.93735402,-5.625,-74.79789086,5.625,90.7210328,1.875,-3.078446983,-5.625,-47.2233427,5.625,241.3381881,1.875,281.398799,1.875,35.02356238,-5.625,3.042398103,5.625,11.06211208,1.875,140.430254,-1.875,47.97945834,-5.625,163.4330258,5.625,-25.23703008,-1.875,21.86379542,-5.625,254.961279,1.875,259.7899834,5.625,196.0599738,1.875,226.286141,1.875,35.21459132,-1.875,294.1271233,5.625,293.485499,1.875,303.695606,1.875,287.7693371,-5.625,-49.16118045,-1.875,268.310268,1.875,-22.1710924,-5.625,281.0294628,5.625,-45.19352446,-5.625,268.0332268,-5.625,244.9864915,-5.625,221.7790656,-5.625,-94.45604125,1.875,197.7137454,-5.625,-69.16978196,1.875,174.700888,-5.625,147.5306492,-5.625,229.2601561,5.625,-42.20164873,1.875,115.2230576,-5.625,-96.86512098,5.625,315.1514249,5.625,-10.95284501,1.875,275.6404139,-1.875,244.2461491,-1.875,84.21319817,-5.625
109.5064503,1.875,122.7313858,5.625,187.8554544,5.625,-62.73711021,5.625,61.98084755,-5.625,-75.88969944,5.625,89.60189393,1.875,-1.923193275,-5.625,-48.24639355,5.625,240.2504698,1.875,280.3135355,1.875,35.83164376,-5.625,1.773348522,5.625,9.96380934,1.875,142.0438798,-1.875,48.98956007,-5.625,162.2312047,5.625,-23.36795583,-1.875,22.90493394,-5.625,253.9083677,1.875,258.3007236,5.625,194.6553788,1.875,225.1624651,1.875,37.39547183,-1.875,293.173997,5.625,292.4349639,1.875,302.8551779,1.875,288.8199276,-5.625,-47.66592106,-1.875,267.2910498,1.875,-21.15446914,-5.625,279.8380549,5.625,-44.11102401,-5.625,269.0501984,-5.625,246.0693629,-5.625,222.8272851,-5.625,-95.48983825,1.875,198.7284219,-5.625,-70.17049745,1.875,175.7813155,-5.625,148.5765031,-5.625,227.3985812,5.625,-43.00222113,1.875,116.2354441,-5.625,-97.89048591,5.625,314.3126737,5.625,-11.98430889,1.875,276.724699,-1.875,245.2957372,-1.875,85.29118735,-5.625
108.4231239,1.875,121.2291094,5.625,186.7978518,5.625,-63.79398092,5.625,63.02434108,-5.625,-76.98150803,5.625,88.48275507,1.875,-0.767939567,-5.625,-49.2694444,5.625,239.1627515,1.875,279.2282719,1.875,36.90720009,-5.625,0.504298941,5.625,9.138638234,1.875,143.6575057,-1.875,49.9996618,-5.625,161.0293836,5.625,-21.49888158,-1.875,23.85142351,-5.625,252.8554563,1.875,256.8114637,5.625,193.2507839,1.875,224.0387891,1.875,39.57635233,-1.875,292.2208707,5.625,291.3844288,1.875,302.0147499,1.875,289.8705182,-5.625,-46.17066166,-1.875,266.2718317,1.875,-20.13784588,-5.625,278.646647,5.625,-43.29772539,-5.625,270.0671701,-5.625,246.8829402,-5.625,223.8755047,-5.625,-96.52363526,1.875,199.7430984,-5.625,-71.17121295,1.875,176.5930567,-5.625,149.6223569,-5.625,225.5370064,5.625,-44.06778299,1.875,117.2478306,-5.625,-98.91585085,5.625,313.2977848,5.625,-13.01577277,1.875,277.8089842,-1.875,246.3453252,-1.875,86.10109657,-5.625
107.3397975,1.875,119.726833,5.625,185.7402492,5.625,-64.85085164,5.625,64.06783461,-5.625,-77.80179998,5.625,87.36361621,1.875,0.387314141,-5.625,-50.29249525,5.625,238.0750332,1.875,278.4128974,1.875,37.98275642,-5.625,-0.764750639,5.625,8.040335493,1.875,145.2711316,-1.875,51.00976354,-5.625,159.8275625,5.625,-19.62980734,-1.875,24.89256203,-5.625,251.802545,1.875,255.3222038,5.625,191.8461889,1.875,222.9151132,1.875,41.75723284,-1.875,291.2677444,5.625,290.516218,1.875,301.2507244,1.875,290.9211087,-5.625,-44.67540226,-1.875,265.2526135,1.875,-19.12122261,-5.625,277.4552391,5.625,-42.21522494,-5.625,271.0841417,-5.625,247.9658116,-5.625,224.9237242,-5.625,-97.55743226,1.875,200.7577749,-5.625,-72.17192845,1.875,177.6734842,-5.625,150.486699,-5.625,223.6754315,5.625,-45.13334485,1.875,118.2602172,-5.625,-99.94121579,5.625,312.2828959,5.625,-14.04723666,1.875,278.8932694,-1.875,247.3949133,-1.875,87.17908576,-5.625
106.2564711,1.875,118.2245566,5.625,184.6826467,5.625,-65.72429851,5.625,65.11132813,-5.625,-78.89360857,5.625,86.24447735,1.875,1.542567849,-5.625,-51.3155461,5.625,236.9873148,1.875,277.3276339,1.875,39.05831274,-5.625,-2.03380022,5.625,6.942032751,1.875,146.8847574,-1.875,52.01986527,-5.625,158.6257414,5.625,-17.76073309,-1.875,25.93370056,-5.625,250.7496336,1.875,253.832944,5.625,190.441594,1.875,221.7914372,1.875,43.93811334,-1.875,290.3146181,5.625,289.4656829,1.875,300.4102963,1.875,291.9716993,-5.625,-43.18014286,-1.875,264.2333953,1.875,-18.10459935,-5.625,276.2638312,5.625,-41.13272449,-5.625,272.1011134,-5.625,249.048683,-5.625,225.9719437,-5.625,-98.59122926,1.875,201.7724514,-5.625,-73.17264394,1.875,178.7539118,-5.625,151.5325528,-5.625,221.8138567,5.625,-46.19890671,1.875,119.2726037,-5.625,-100,-5.625,311.4441448,5.625,-15.07870054,1.875,279.9775546,-1.875,248.4445013,-1.875,88.25707494,-5.625
